generation,phase,individual,state_id,action
4,before,9,70,1
4,before,9,71,1
4,before,9,72,1
4,before,9,73,2
4,before,9,74,2
4,before,9,75,2
4,before,9,76,2
4,before,9,77,2
4,before,9,78,1
4,before,9,79,2
4,before,9,80,2
4,before,9,81,1
4,before,9,82,2
4,before,9,83,1
4,before,9,84,1
4,before,9,85,2
4,before,9,86,1
4,before,9,87,1
4,before,9,88,2
4,before,9,89,2
4,before,9,90,1
4,before,9,91,1
4,before,9,92,2
4,before,9,93,2
4,before,9,94,1
4,before,9,95,2
4,before,9,96,2
4,before,9,97,1
4,before,9,98,1
4,before,9,99,2
4,before,9,100,2
4,before,9,101,1
4,before,9,102,2
4,before,9,103,2
4,before,9,104,2
4,before,9,105,2
4,before,9,106,2
4,before,9,107,2
4,before,9,108,2
4,before,9,109,1
4,before,9,110,2
4,before,9,111,1
4,before,9,112,2
4,before,9,113,2
4,before,9,114,2
4,before,9,115,1
4,before,9,116,2
4,before,9,117,2
4,before,9,118,2
4,before,9,119,2
4,before,9,120,2
4,before,9,121,2
4,before,9,122,2
4,before,9,123,1
4,before,9,124,2
4,before,9,125,1
4,before,9,126,2
4,before,9,127,1
4,before,9,128,2
4,before,9,129,1
4,before,9,130,2
4,after,0,0,2
4,after,0,1,1
4,after,0,2,1
4,after,0,3,1
4,after,0,4,2
4,after,0,5,1
4,after,0,6,2
4,after,0,7,1
4,after,0,8,2
4,after,0,9,1
4,after,0,10,1
4,after,0,11,1
4,after,0,12,2
4,after,0,13,1
4,after,0,14,1
4,after,0,15,1
4,after,0,16,2
4,after,0,17,1
4,after,0,18,2
4,after,0,19,1
4,after,0,20,1
4,after,0,21,1
4,after,0,22,1
4,after,0,23,0
4,after,0,24,1
4,after,0,25,1
4,after,0,26,1
4,after,0,27,2
4,after,0,28,1
4,after,0,29,2
4,after,0,30,1
4,after,0,31,1
4,after,0,32,1
4,after,0,33,1
4,after,0,34,1
4,after,0,35,1
4,after,0,36,1
4,after,0,37,1
4,after,0,38,1
4,after,0,39,1
4,after,0,40,1
4,after,0,41,1
4,after,0,42,2
4,after,0,43,1
4,after,0,44,1
4,after,0,45,1
4,after,0,46,1
4,after,0,47,1
4,after,0,48,1
4,after,0,49,2
4,after,0,50,1
4,after,0,51,1
4,after,0,52,1
4,after,0,53,0
4,after,0,54,1
4,after,0,55,1
4,after,0,56,1
4,after,0,57,2
4,after,0,58,1
4,after,0,59,1
4,after,0,60,1
4,after,0,61,1
4,after,0,62,1
4,after,0,63,1
4,after,0,64,1
4,after,0,65,1
4,after,0,66,1
4,after,0,67,2
4,after,0,68,2
4,after,0,69,2
4,after,0,70,1
4,after,0,71,1
4,after,0,72,1
4,after,0,73,0
4,after,0,74,2
4,after,0,75,2
4,after,0,76,1
4,after,0,77,2
4,after,0,78,1
4,after,0,79,1
4,after,0,80,2
4,after,0,81,1
4,after,0,82,1
4,after,0,83,1
4,after,0,84,1
4,after,0,85,2
4,after,0,86,1
4,after,0,87,1
4,after,0,88,1
4,after,0,89,2
4,after,0,90,1
4,after,0,91,1
4,after,0,92,1
4,after,0,93,1
4,after,0,94,1
4,after,0,95,1
4,after,0,96,1
4,after,0,97,1
4,after,0,98,2
4,after,0,99,1
4,after,0,100,1
4,after,0,101,1
4,after,0,102,0
4,after,0,103,2
4,after,0,104,2
4,after,0,105,2
4,after,0,106,1
4,after,0,107,1
4,after,0,108,1
4,after,0,109,2
4,after,0,110,1
4,after,0,111,1
4,after,0,112,1
4,after,0,113,1
4,after,0,114,1
4,after,0,115,1
4,after,0,116,2
4,after,0,117,1
4,after,0,118,1
4,after,0,119,1
4,after,0,120,2
4,after,0,121,2
4,after,0,122,2
4,after,0,123,1
4,after,0,124,1
4,after,0,125,1
4,after,0,126,1
4,after,0,127,1
4,after,0,128,2
4,after,0,129,2
4,after,0,130,1
4,after,10,0,1
4,after,10,1,1
4,after,10,2,0
4,after,10,3,2
4,after,10,4,2
4,after,10,5,1
4,after,10,6,2
4,after,10,7,1
4,after,10,8,1
4,after,10,9,1
4,after,10,10,2
4,after,10,11,1
4,after,10,12,2
4,after,10,13,1
4,after,10,14,2
4,after,10,15,0
4,after,10,16,2
4,after,10,17,0
4,after,10,18,2
4,after,10,19,0
4,after,10,20,1
4,after,10,21,1
4,after,10,22,2
4,after,10,23,2
4,after,10,24,0
4,after,10,25,2
4,after,10,26,2
4,after,10,27,2
4,after,10,28,2
4,after,10,29,1
4,after,10,30,2
4,after,10,31,2
4,after,10,32,2
4,after,10,33,1
4,after,10,34,2
4,after,10,35,1
4,after,10,36,1
4,after,10,37,0
4,after,10,38,2
4,after,10,39,2
4,after,10,40,0
4,after,10,41,1
4,after,10,42,2
4,after,10,43,1
4,after,10,44,2
4,after,10,45,0
4,after,10,46,2
4,after,10,47,1
4,after,10,48,2
4,after,10,49,2
4,after,10,50,2
4,after,10,51,1
4,after,10,52,1
4,after,10,53,2
4,after,10,54,1
4,after,10,55,2
4,after,10,56,0
4,after,10,57,1
4,after,10,58,1
4,after,10,59,1
4,after,10,60,0
4,after,10,61,1
4,after,10,62,1
4,after,10,63,1
4,after,10,64,2
4,after,10,65,1
4,after,10,66,1
4,after,10,67,1
4,after,10,68,2
4,after,10,69,2
4,after,10,70,1
4,after,10,71,2
4,after,10,72,1
4,after,10,73,2
4,after,10,74,2
4,after,10,75,2
4,after,10,76,1
4,after,10,77,2
4,after,10,78,0
4,after,10,79,2
4,after,10,80,2
4,after,10,81,0
4,after,10,82,1
4,after,10,83,0
4,after,10,84,0
4,after,10,85,2
4,after,10,86,1
4,after,10,87,0
4,after,10,88,1
4,after,10,89,1
4,after,10,90,2
4,after,10,91,2
4,after,10,92,1
4,after,10,93,1
4,after,10,94,0
4,after,10,95,2
4,after,10,96,1
4,after,10,97,1
4,after,10,98,1
4,after,10,99,2
4,after,10,100,2
4,after,10,101,1
4,after,10,102,2
4,after,10,103,2
4,after,10,104,2
4,after,10,105,1
4,after,10,106,2
4,after,10,107,2
4,after,10,108,2
4,after,10,109,1
4,after,10,110,1
4,after,10,111,1
4,after,10,112,2
4,after,10,113,2
4,after,10,114,2
4,after,10,115,0
4,after,10,116,2
4,after,10,117,2
4,after,10,118,2
4,after,10,119,2
4,after,10,120,2
4,after,10,121,2
4,after,10,122,2
4,after,10,123,1
4,after,10,124,2
4,after,10,125,1
4,after,10,126,2
4,after,10,127,1
4,after,10,128,2
4,after,10,129,2
4,after,10,130,2
4,after,11,0,2
4,after,11,1,1
4,after,11,2,1
4,after,11,3,2
4,after,11,4,2
4,after,11,5,2
4,after,11,6,2
4,after,11,7,1
4,after,11,8,2
4,after,11,9,2
4,after,11,10,2
4,after,11,11,1
4,after,11,12,2
4,after,11,13,2
4,after,11,14,2
4,after,11,15,1
4,after,11,16,1
4,after,11,17,1
4,after,11,18,2
4,after,11,19,1
4,after,11,20,2
4,after,11,21,1
4,after,11,22,2
4,after,11,23,2
4,after,11,24,1
4,after,11,25,2
4,after,11,26,2
4,after,11,27,2
4,after,11,28,2
4,after,11,29,1
4,after,11,30,1
4,after,11,31,2
4,after,11,32,2
4,after,11,33,1
4,after,11,34,2
4,after,11,35,2
4,after,11,36,1
4,after,11,37,1
4,after,11,38,2
4,after,11,39,2
4,after,11,40,1
4,after,11,41,2
4,after,11,42,2
4,after,11,43,2
4,after,11,44,2
4,after,11,45,1
4,after,11,46,2
4,after,11,47,1
4,after,11,48,2
4,after,11,49,2
4,after,11,50,1
4,after,11,51,1
4,after,11,52,1
4,after,11,53,2
4,after,11,54,2
4,after,11,55,1
4,after,11,56,1
4,after,11,57,1
4,after,11,58,2
4,after,11,59,1
4,after,11,60,1
4,after,11,61,2
4,after,11,62,2
4,after,11,63,1
4,after,11,64,2
4,after,11,65,1
4,after,11,66,2
4,after,11,67,2
4,after,11,68,2
4,after,11,69,2
4,after,11,70,1
4,after,11,71,1
4,after,11,72,2
4,after,11,73,2
4,after,11,74,2
4,after,11,75,2
4,after,11,76,2
4,after,11,77,2
4,after,11,78,1
4,after,11,79,2
4,after,11,80,2
4,after,11,81,1
4,after,11,82,2
4,after,11,83,1
4,after,11,84,1
4,after,11,85,2
4,after,11,86,1
4,after,11,87,1
4,after,11,88,2
4,after,11,89,2
4,after,11,90,1
4,after,11,91,1
4,after,11,92,2
4,after,11,93,2
4,after,11,94,1
4,after,11,95,2
4,after,11,96,2
4,after,11,97,1
4,after,11,98,1
4,after,11,99,2
4,after,11,100,2
4,after,11,101,1
4,after,11,102,2
4,after,11,103,2
4,after,11,104,2
4,after,11,105,1
4,after,11,106,2
4,after,11,107,2
4,after,11,108,2
4,after,11,109,2
4,after,11,110,2
4,after,11,111,1
4,after,11,112,2
4,after,11,113,2
4,after,11,114,2
4,after,11,115,1
4,after,11,116,2
4,after,11,117,2
4,after,11,118,2
4,after,11,119,2
4,after,11,120,2
4,after,11,121,2
4,after,11,122,2
4,after,11,123,1
4,after,11,124,2
4,after,11,125,1
4,after,11,126,2
4,after,11,127,1
4,after,11,128,2
4,after,11,129,1
4,after,11,130,2
4,after,12,0,2
4,after,12,1,1
4,after,12,2,1
4,after,12,3,2
4,after,12,4,2
4,after,12,5,2
4,after,12,6,2
4,after,12,7,1
4,after,12,8,2
4,after,12,9,2
4,after,12,10,2
4,after,12,11,1
4,after,12,12,2
4,after,12,13,1
4,after,12,14,2
4,after,12,15,1
4,after,12,16,2
4,after,12,17,1
4,after,12,18,2
4,after,12,19,1
4,after,12,20,2
4,after,12,21,1
4,after,12,22,2
4,after,12,23,2
4,after,12,24,1
4,after,12,25,2
4,after,12,26,2
4,after,12,27,2
4,after,12,28,2
4,after,12,29,1
4,after,12,30,2
4,after,12,31,2
4,after,12,32,2
4,after,12,33,1
4,after,12,34,2
4,after,12,35,1
4,after,12,36,1
4,after,12,37,1
4,after,12,38,2
4,after,12,39,2
4,after,12,40,1
4,after,12,41,2
4,after,12,42,2
4,after,12,43,2
4,after,12,44,2
4,after,12,45,1
4,after,12,46,2
4,after,12,47,1
4,after,12,48,2
4,after,12,49,2
4,after,12,50,2
4,after,12,51,1
4,after,12,52,1
4,after,12,53,2
4,after,12,54,2
4,after,12,55,1
4,after,12,56,1
4,after,12,57,1
4,after,12,58,2
4,after,12,59,1
4,after,12,60,1
4,after,12,61,2
4,after,12,62,2
4,after,12,63,1
4,after,12,64,2
4,after,12,65,1
4,after,12,66,2
4,after,12,67,2
4,after,12,68,2
4,after,12,69,2
4,after,12,70,1
4,after,12,71,1
4,after,12,72,2
4,after,12,73,2
4,after,12,74,2
4,after,12,75,2
4,after,12,76,2
4,after,12,77,2
4,after,12,78,1
4,after,12,79,2
4,after,12,80,2
4,after,12,81,1
4,after,12,82,2
4,after,12,83,1
4,after,12,84,1
4,after,12,85,2
4,after,12,86,1
4,after,12,87,1
4,after,12,88,2
4,after,12,89,2
4,after,12,90,2
4,after,12,91,2
4,after,12,92,2
4,after,12,93,2
4,after,12,94,1
4,after,12,95,2
4,after,12,96,1
4,after,12,97,1
4,after,12,98,1
4,after,12,99,2
4,after,12,100,2
4,after,12,101,1
4,after,12,102,2
4,after,12,103,2
4,after,12,104,2
4,after,12,105,1
4,after,12,106,2
4,after,12,107,2
4,after,12,108,2
4,after,12,109,2
4,after,12,110,2
4,after,12,111,1
4,after,12,112,2
4,after,12,113,2
4,after,12,114,2
4,after,12,115,1
4,after,12,116,2
4,after,12,117,2
4,after,12,118,2
4,after,12,119,2
4,after,12,120,2
4,after,12,121,2
4,after,12,122,2
4,after,12,123,1
4,after,12,124,2
4,after,12,125,1
4,after,12,126,2
4,after,12,127,1
4,after,12,128,2
4,after,12,129,1
4,after,12,130,2
4,after,13,0,2
4,after,13,1,1
4,after,13,2,1
4,after,13,3,2
4,after,13,4,2
4,after,13,5,1
4,after,13,6,2
4,after,13,7,1
4,after,13,8,1
4,after,13,9,2
4,after,13,10,2
4,after,13,11,1
4,after,13,12,2
4,after,13,13,2
4,after,13,14,2
4,after,13,15,1
4,after,13,16,1
4,after,13,17,1
4,after,13,18,2
4,after,13,19,1
4,after,13,20,1
4,after,13,21,1
4,after,13,22,2
4,after,13,23,2
4,after,13,24,1
4,after,13,25,2
4,after,13,26,2
4,after,13,27,2
4,after,13,28,2
4,after,13,29,1
4,after,13,30,2
4,after,13,31,2
4,after,13,32,2
4,after,13,33,1
4,after,13,34,2
4,after,13,35,2
4,after,13,36,1
4,after,13,37,1
4,after,13,38,2
4,after,13,39,2
4,after,13,40,1
4,after,13,41,2
4,after,13,42,2
4,after,13,43,2
4,after,13,44,2
4,after,13,45,1
4,after,13,46,2
4,after,13,47,2
4,after,13,48,2
4,after,13,49,2
4,after,13,50,2
4,after,13,51,1
4,after,13,52,2
4,after,13,53,2
4,after,13,54,2
4,after,13,55,2
4,after,13,56,1
4,after,13,57,2
4,after,13,58,2
4,after,13,59,1
4,after,13,60,1
4,after,13,61,1
4,after,13,62,1
4,after,13,63,1
4,after,13,64,2
4,after,13,65,1
4,after,13,66,2
4,after,13,67,2
4,after,13,68,1
4,after,13,69,2
4,after,13,70,2
4,after,13,71,2
4,after,13,72,2
4,after,13,73,2
4,after,13,74,2
4,after,13,75,2
4,after,13,76,2
4,after,13,77,2
4,after,13,78,1
4,after,13,79,2
4,after,13,80,2
4,after,13,81,1
4,after,13,82,2
4,after,13,83,2
4,after,13,84,1
4,after,13,85,2
4,after,13,86,1
4,after,13,87,1
4,after,13,88,2
4,after,13,89,2
4,after,13,90,2
4,after,13,91,2
4,after,13,92,2
4,after,13,93,1
4,after,13,94,1
4,after,13,95,2
4,after,13,96,2
4,after,13,97,2
4,after,13,98,1
4,after,13,99,2
4,after,13,100,2
4,after,13,101,2
4,after,13,102,2
4,after,13,103,1
4,after,13,104,2
4,after,13,105,1
4,after,13,106,2
4,after,13,107,2
4,after,13,108,2
4,after,13,109,1
4,after,13,110,1
4,after,13,111,1
4,after,13,112,2
4,after,13,113,2
4,after,13,114,2
4,after,13,115,1
4,after,13,116,2
4,after,13,117,2
4,after,13,118,2
4,after,13,119,2
4,after,13,120,2
4,after,13,121,2
4,after,13,122,2
4,after,13,123,1
4,after,13,124,2
4,after,13,125,1
4,after,13,126,2
4,after,13,127,1
4,after,13,128,2
4,after,13,129,1
4,after,13,130,2
4,after,14,0,0
4,after,14,1,1
4,after,14,2,0
4,after,14,3,2
4,after,14,4,2
4,after,14,5,0
4,after,14,6,2
4,after,14,7,0
4,after,14,8,0
4,after,14,9,2
4,after,14,10,2
4,after,14,11,0
4,after,14,12,2
4,after,14,13,2
4,after,14,14,2
4,after,14,15,0
4,after,14,16,0
4,after,14,17,0
4,after,14,18,0
4,after,14,19,0
4,after,14,20,0
4,after,14,21,1
4,after,14,22,2
4,after,14,23,2
4,after,14,24,0
4,after,14,25,2
4,after,14,26,2
4,after,14,27,2
4,after,14,28,0
4,after,14,29,0
4,after,14,30,0
4,after,14,31,2
4,after,14,32,2
4,after,14,33,0
4,after,14,34,2
4,after,14,35,2
4,after,14,36,1
4,after,14,37,0
4,after,14,38,2
4,after,14,39,0
4,after,14,40,0
4,after,14,41,0
4,after,14,42,2
4,after,14,43,2
4,after,14,44,0
4,after,14,45,0
4,after,14,46,2
4,after,14,47,2
4,after,14,48,2
4,after,14,49,2
4,after,14,50,2
4,after,14,51,1
4,after,14,52,2
4,after,14,53,2
4,after,14,54,2
4,after,14,55,2
4,after,14,56,0
4,after,14,57,2
4,after,14,58,2
4,after,14,59,0
4,after,14,60,0
4,after,14,61,1
4,after,14,62,0
4,after,14,63,0
4,after,14,64,2
4,after,14,65,0
4,after,14,66,2
4,after,14,67,1
4,after,14,68,0
4,after,14,69,0
4,after,14,70,2
4,after,14,71,2
4,after,14,72,1
4,after,14,73,2
4,after,14,74,2
4,after,14,75,0
4,after,14,76,2
4,after,14,77,0
4,after,14,78,0
4,after,14,79,2
4,after,14,80,0
4,after,14,81,0
4,after,14,82,2
4,after,14,83,0
4,after,14,84,0
4,after,14,85,0
4,after,14,86,0
4,after,14,87,0
4,after,14,88,2
4,after,14,89,1
4,after,14,90,2
4,after,14,91,2
4,after,14,92,2
4,after,14,93,0
4,after,14,94,0
4,after,14,95,2
4,after,14,96,2
4,after,14,97,2
4,after,14,98,0
4,after,14,99,0
4,after,14,100,2
4,after,14,101,2
4,after,14,102,2
4,after,14,103,2
4,after,14,104,2
4,after,14,105,2
4,after,14,106,2
4,after,14,107,0
4,after,14,108,2
4,after,14,109,0
4,after,14,110,0
4,after,14,111,0
4,after,14,112,2
4,after,14,113,2
4,after,14,114,2
4,after,14,115,0
4,after,14,116,2
4,after,14,117,2
4,after,14,118,2
4,after,14,119,2
4,after,14,120,0
4,after,14,121,0
4,after,14,122,2
4,after,14,123,0
4,after,14,124,2
4,after,14,125,0
4,after,14,126,2
4,after,14,127,0
4,after,14,128,2
4,after,14,129,1
4,after,14,130,1
4,after,15,0,1
4,after,15,1,1
4,after,15,2,1
4,after,15,3,2
4,after,15,4,2
4,after,15,5,1
4,after,15,6,2
4,after,15,7,1
4,after,15,8,2
4,after,15,9,2
4,after,15,10,2
4,after,15,11,1
4,after,15,12,2
4,after,15,13,2
4,after,15,14,2
4,after,15,15,1
4,after,15,16,2
4,after,15,17,1
4,after,15,18,2
4,after,15,19,1
4,after,15,20,1
4,after,15,21,1
4,after,15,22,2
4,after,15,23,2
4,after,15,24,1
4,after,15,25,2
4,after,15,26,2
4,after,15,27,2
4,after,15,28,2
4,after,15,29,1
4,after,15,30,2
4,after,15,31,2
4,after,15,32,2
4,after,15,33,1
4,after,15,34,2
4,after,15,35,1
4,after,15,36,1
4,after,15,37,1
4,after,15,38,2
4,after,15,39,2
4,after,15,40,1
4,after,15,41,1
4,after,15,42,2
4,after,15,43,1
4,after,15,44,2
4,after,15,45,1
4,after,15,46,2
4,after,15,47,1
4,after,15,48,2
4,after,15,49,2
4,after,15,50,2
4,after,15,51,1
4,after,15,52,1
4,after,15,53,2
4,after,15,54,1
4,after,15,55,2
4,after,15,56,1
4,after,15,57,1
4,after,15,58,2
4,after,15,59,1
4,after,15,60,1
4,after,15,61,2
4,after,15,62,1
4,after,15,63,1
4,after,15,64,2
4,after,15,65,1
4,after,15,66,2
4,after,15,67,1
4,after,15,68,2
4,after,15,69,2
4,after,15,70,2
4,after,15,71,2
4,after,15,72,1
4,after,15,73,2
4,after,15,74,2
4,after,15,75,2
4,after,15,76,2
4,after,15,77,2
4,after,15,78,1
4,after,15,79,2
4,after,15,80,2
4,after,15,81,1
4,after,15,82,2
4,after,15,83,1
4,after,15,84,1
4,after,15,85,2
4,after,15,86,1
4,after,15,87,1
4,after,15,88,2
4,after,15,89,1
4,after,15,90,2
4,after,15,91,2
4,after,15,92,1
4,after,15,93,1
4,after,15,94,1
4,after,15,95,2
4,after,15,96,1
4,after,15,97,1
4,after,15,98,1
4,after,15,99,2
4,after,15,100,2
4,after,15,101,1
4,after,15,102,2
4,after,15,103,1
4,after,15,104,2
4,after,15,105,1
4,after,15,106,2
4,after,15,107,2
4,after,15,108,2
4,after,15,109,2
4,after,15,110,1
4,after,15,111,1
4,after,15,112,2
4,after,15,113,2
4,after,15,114,2
4,after,15,115,1
4,after,15,116,2
4,after,15,117,2
4,after,15,118,2
4,after,15,119,2
4,after,15,120,2
4,after,15,121,2
4,after,15,122,2
4,after,15,123,1
4,after,15,124,2
4,after,15,125,1
4,after,15,126,2
4,after,15,127,1
4,after,15,128,2
4,after,15,129,1
4,after,15,130,2
4,after,16,0,0
4,after,16,1,2
4,after,16,2,0
4,after,16,3,2
4,after,16,4,2
4,after,16,5,0
4,after,16,6,0
4,after,16,7,0
4,after,16,8,0
4,after,16,9,0
4,after,16,10,0
4,after,16,11,0
4,after,16,12,2
4,after,16,13,0
4,after,16,14,0
4,after,16,15,2
4,after,16,16,0
4,after,16,17,0
4,after,16,18,0
4,after,16,19,0
4,after,16,20,0
4,after,16,21,2
4,after,16,22,2
4,after,16,23,2
4,after,16,24,0
4,after,16,25,2
4,after,16,26,2
4,after,16,27,0
4,after,16,28,0
4,after,16,29,0
4,after,16,30,0
4,after,16,31,0
4,after,16,32,0
4,after,16,33,0
4,after,16,34,0
4,after,16,35,0
4,after,16,36,0
4,after,16,37,0
4,after,16,38,0
4,after,16,39,0
4,after,16,40,0
4,after,16,41,0
4,after,16,42,0
4,after,16,43,0
4,after,16,44,0
4,after,16,45,0
4,after,16,46,0
4,after,16,47,0
4,after,16,48,0
4,after,16,49,2
4,after,16,50,0
4,after,16,51,2
4,after,16,52,0
4,after,16,53,2
4,after,16,54,0
4,after,16,55,0
4,after,16,56,2
4,after,16,57,0
4,after,16,58,0
4,after,16,59,0
4,after,16,60,0
4,after,16,61,2
4,after,16,62,0
4,after,16,63,0
4,after,16,64,0
4,after,16,65,0
4,after,16,66,0
4,after,16,67,0
4,after,16,68,0
4,after,16,69,0
4,after,16,70,0
4,after,16,71,0
4,after,16,72,0
4,after,16,73,0
4,after,16,74,2
4,after,16,75,0
4,after,16,76,0
4,after,16,77,0
4,after,16,78,2
4,after,16,79,0
4,after,16,80,0
4,after,16,81,0
4,after,16,82,0
4,after,16,83,0
4,after,16,84,0
4,after,16,85,0
4,after,16,86,0
4,after,16,87,0
4,after,16,88,0
4,after,16,89,0
4,after,16,90,0
4,after,16,91,0
4,after,16,92,0
4,after,16,93,0
4,after,16,94,0
4,after,16,95,0
4,after,16,96,0
4,after,16,97,0
4,after,16,98,0
4,after,16,99,0
4,after,16,100,0
4,after,16,101,0
4,after,16,102,2
4,after,16,103,0
4,after,16,104,0
4,after,16,105,0
4,after,16,106,0
4,after,16,107,0
4,after,16,108,2
4,after,16,109,0
4,after,16,110,0
4,after,16,111,0
4,after,16,112,0
4,after,16,113,0
4,after,16,114,0
4,after,16,115,0
4,after,16,116,2
4,after,16,117,2
4,after,16,118,2
4,after,16,119,2
4,after,16,120,0
4,after,16,121,0
4,after,16,122,0
4,after,16,123,0
4,after,16,124,0
4,after,16,125,0
4,after,16,126,0
4,after,16,127,0
4,after,16,128,0
4,after,16,129,0
4,after,16,130,0
4,after,17,0,1
4,after,17,1,1
4,after,17,2,1
4,after,17,3,2
4,after,17,4,2
4,after,17,5,1
4,after,17,6,1
4,after,17,7,1
4,after,17,8,1
4,after,17,9,2
4,after,17,10,2
4,after,17,11,1
4,after,17,12,1
4,after,17,13,1
4,after,17,14,1
4,after,17,15,1
4,after,17,16,1
4,after,17,17,1
4,after,17,18,1
4,after,17,19,1
4,after,17,20,1
4,after,17,21,1
4,after,17,22,2
4,after,17,23,2
4,after,17,24,1
4,after,17,25,2
4,after,17,26,1
4,after,17,27,1
4,after,17,28,2
4,after,17,29,1
4,after,17,30,2
4,after,17,31,1
4,after,17,32,1
4,after,17,33,1
4,after,17,34,1
4,after,17,35,0
4,after,17,36,1
4,after,17,37,1
4,after,17,38,1
4,after,17,39,2
4,after,17,40,1
4,after,17,41,1
4,after,17,42,1
4,after,17,43,1
4,after,17,44,1
4,after,17,45,1
4,after,17,46,2
4,after,17,47,1
4,after,17,48,1
4,after,17,49,2
4,after,17,50,0
4,after,17,51,1
4,after,17,52,2
4,after,17,53,1
4,after,17,54,2
4,after,17,55,1
4,after,17,56,1
4,after,17,57,1
4,after,17,58,2
4,after,17,59,1
4,after,17,60,1
4,after,17,61,1
4,after,17,62,1
4,after,17,63,1
4,after,17,64,2
4,after,17,65,1
4,after,17,66,2
4,after,17,67,0
4,after,17,68,1
4,after,17,69,1
4,after,17,70,1
4,after,17,71,0
4,after,17,72,1
4,after,17,73,1
4,after,17,74,1
4,after,17,75,2
4,after,17,76,1
4,after,17,77,2
4,after,17,78,1
4,after,17,79,1
4,after,17,80,1
4,after,17,81,1
4,after,17,82,1
4,after,17,83,1
4,after,17,84,1
4,after,17,85,1
4,after,17,86,1
4,after,17,87,1
4,after,17,88,2
4,after,17,89,1
4,after,17,90,1
4,after,17,91,2
4,after,17,92,1
4,after,17,93,1
4,after,17,94,1
4,after,17,95,2
4,after,17,96,2
4,after,17,97,1
4,after,17,98,1
4,after,17,99,1
4,after,17,100,1
4,after,17,101,1
4,after,17,102,1
4,after,17,103,2
4,after,17,104,2
4,after,17,105,1
4,after,17,106,2
4,after,17,107,2
4,after,17,108,1
4,after,17,109,1
4,after,17,110,1
4,after,17,111,1
4,after,17,112,2
4,after,17,113,2
4,after,17,114,1
4,after,17,115,1
4,after,17,116,1
4,after,17,117,2
4,after,17,118,2
4,after,17,119,1
4,after,17,120,2
4,after,17,121,2
4,after,17,122,2
4,after,17,123,1
4,after,17,124,1
4,after,17,125,1
4,after,17,126,1
4,after,17,127,1
4,after,17,128,1
4,after,17,129,1
4,after,17,130,2
4,after,18,0,2
4,after,18,1,1
4,after,18,2,1
4,after,18,3,2
4,after,18,4,2
4,after,18,5,1
4,after,18,6,2
4,after,18,7,1
4,after,18,8,2
4,after,18,9,1
4,after,18,10,2
4,after,18,11,1
4,after,18,12,2
4,after,18,13,2
4,after,18,14,2
4,after,18,15,1
4,after,18,16,2
4,after,18,17,1
4,after,18,18,2
4,after,18,19,1
4,after,18,20,1
4,after,18,21,1
4,after,18,22,2
4,after,18,23,2
4,after,18,24,1
4,after,18,25,2
4,after,18,26,2
4,after,18,27,2
4,after,18,28,1
4,after,18,29,1
4,after,18,30,2
4,after,18,31,2
4,after,18,32,2
4,after,18,33,2
4,after,18,34,2
4,after,18,35,2
4,after,18,36,1
4,after,18,37,1
4,after,18,38,2
4,after,18,39,2
4,after,18,40,1
4,after,18,41,1
4,after,18,42,2
4,after,18,43,2
4,after,18,44,1
4,after,18,45,1
4,after,18,46,1
4,after,18,47,2
4,after,18,48,2
4,after,18,49,2
4,after,18,50,2
4,after,18,51,1
4,after,18,52,2
4,after,18,53,2
4,after,18,54,2
4,after,18,55,2
4,after,18,56,1
4,after,18,57,2
4,after,18,58,2
4,after,18,59,1
4,after,18,60,1
4,after,18,61,1
4,after,18,62,1
4,after,18,63,1
4,after,18,64,1
4,after,18,65,1
4,after,18,66,1
4,after,18,67,2
4,after,18,68,2
4,after,18,69,2
4,after,18,70,2
4,after,18,71,2
4,after,18,72,1
4,after,18,73,2
4,after,18,74,2
4,after,18,75,2
4,after,18,76,2
4,after,18,77,2
4,after,18,78,1
4,after,18,79,2
4,after,18,80,2
4,after,18,81,1
4,after,18,82,2
4,after,18,83,1
4,after,18,84,1
4,after,18,85,2
4,after,18,86,1
4,after,18,87,1
4,after,18,88,2
4,after,18,89,2
4,after,18,90,2
4,after,18,91,2
4,after,18,92,1
4,after,18,93,1
4,after,18,94,1
4,after,18,95,1
4,after,18,96,2
4,after,18,97,2
4,after,18,98,2
4,after,18,99,2
4,after,18,100,2
4,after,18,101,2
4,after,18,102,2
4,after,18,103,2
4,after,18,104,2
4,after,18,105,2
4,after,18,106,2
4,after,18,107,2
4,after,18,108,2
4,after,18,109,2
4,after,18,110,1
4,after,18,111,1
4,after,18,112,2
4,after,18,113,2
4,after,18,114,2
4,after,18,115,1
4,after,18,116,2
4,after,18,117,2
4,after,18,118,2
4,after,18,119,2
4,after,18,120,2
4,after,18,121,2
4,after,18,122,2
4,after,18,123,1
4,after,18,124,2
4,after,18,125,2
4,after,18,126,2
4,after,18,127,1
4,after,18,128,2
4,after,18,129,2
4,after,18,130,2
4,after,19,0,1
4,after,19,1,1
4,after,19,2,1
4,after,19,3,2
4,after,19,4,2
4,after,19,5,1
4,after,19,6,1
4,after,19,7,1
4,after,19,8,1
4,after,19,9,1
4,after,19,10,1
4,after,19,11,1
4,after,19,12,1
4,after,19,13,1
4,after,19,14,1
4,after,19,15,1
4,after,19,16,2
4,after,19,17,1
4,after,19,18,2
4,after,19,19,1
4,after,19,20,1
4,after,19,21,1
4,after,19,22,2
4,after,19,23,2
4,after,19,24,1
4,after,19,25,2
4,after,19,26,2
